Serial,Device_Type,first_seen_date,last_seen_date,total_days_observed,total_records,risk_score_current,risk_score_avg,risk_score_max,risk_score_min,risk_score_std,device_health_status,battery_current,battery_min,battery_max,battery_avg,battery_std,battery_readings_total,battery_readings_valid,battery_readings_negative,battery_readings_over100,battery_readings_nan,battery_data_quality_pct,battery_data_quality,expected_daily_drain,battery_drain_rate_per_day,drain_deviation,days_until_battery_critical,expected_battery_life_days,expected_battery_life_years,battery_low_days_count,battery_low_percentage,battery_warning_days_count,battery_drain_category,battery_data_issue,years_remaining,battery_health_category,risk_category,drain_category,days_since_last_comm,communication_status,not_communicating_7d,has_sensor_issue,projected_life_years,life_reduction_pct,remaining_life_category,less_than_10yr_life,is_slightly_draining,is_moderately_draining,is_fast_draining,is_critical_draining,needs_replacement_1year,needs_replacement_2year,schedule_replacement_3year,life_expectancy_category,estimated_days_remaining,critical_battery_30d,emergency_battery_7d,comm_risk_score,sensor_risk_score,battery_risk_score,drain_risk_score,overall_risk_score,priority_level
ZN17220262,ZM1,2025-09-13,2025-10-13,30,30,32.27,31.988,32.27,31.72,0.1668862920756487,GOOD,80.78,80.78,81.29,81.05366666666667,0.1580153491744159,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0171761912559359,-0.0102210690180366,3538.619190619165,4703.021688354997,12.884990926999963,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,12.884990926999993,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,15.950719147066096,-59.507191470660956,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4703.021688354997,False,False,0,0,0,0,0.0,Normal
ZN39210984,ZM1,2025-09-13,2025-10-13,30,30,32.27,31.988,32.27,31.72,0.1668862920756487,FAIR,59.65,59.65,61.26,60.66233333333334,0.5181111805416849,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0532446373014559,0.0258473770274833,744.6759337567275,1120.300616610059,3.069316757835775,0.0,0.0,0.0,Moderate (0.05-0.1%/day),Normal,3.0693167578357783,Fair (40-60%),Low,Good (0.01-0.05%/day),0,Active (<24h),False,False,5.1455436007305595,48.54456399269441,SAFE (>2 years),True,True,True,True,False,False,False,False,Below Average (5-7 years),1120.300616610059,False,False,0,0,0,0,0.0,High
ZN17220320,ZM1,2025-09-13,2025-10-13,30,30,32.27,32.00133333333333,32.27,31.73,0.1599942527703426,GOOD,89.38,89.38,89.49,89.43666666666665,0.0334595312263187,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0036310790895697,-0.0237661811844028,19107.26764374058,24615.27215332342,67.43910178992536,0.0,0.0,0.0,Excellent (<0.01%/day),Normal,30.0,Excellent (80-100%),Low,Sensor Issue,0,Active (<24h),False,False,30.0,-200.0,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),24615.27215332342,False,False,0,0,0,0,0.0,Normal
ZN32220718,ZM1,2025-09-13,2025-10-13,30,30,32.26,32.005,32.26,31.75,0.160123874461036,GOOD,64.2,64.2,64.61,64.41533333333331,0.1265383500089544,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0137702636318977,-0.0136269966420748,3209.815090076705,4662.220108210993,12.77320577592044,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,12.773205775920529,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.89595915252419,-98.95959152524189,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4662.220108210993,False,False,0,0,0,0,0.0,Normal
ZN17220418,ZM1,2025-09-13,2025-10-13,30,30,32.26,31.985,32.26,31.71,0.1587613694000935,GOOD,83.15,83.15,83.52,83.342,0.116275534829989,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0126526936302599,-0.0147445666437126,4991.032095250568,6571.72317846536,18.004721036891276,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.0047210368914,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.653302509791217,-116.53302509791217,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6571.72317846536,False,False,0,0,0,0,0.0,Normal
ZN17220279,ZM1,2025-09-13,2025-10-13,30,30,32.26,32.005,32.26,31.75,0.160123874461036,GOOD,80.2,80.2,80.64,80.413,0.1444883959068137,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0155935811363998,-0.0118036791375727,3860.5628478423214,5143.141867059047,14.090799635778197,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.090799635778211,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,17.569575605708494,-75.69575605708494,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5143.141867059047,False,False,0,0,0,0,0.0,Normal
ZN17220263,ZM1,2025-09-13,2025-10-13,30,30,32.26,31.982666666666667,32.26,31.72,0.1670831577664111,GOOD,81.63,81.63,82.15,81.92233333333334,0.1597127450128515,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.017335025380709,-0.0100622348932635,3555.229868228739,4708.963396779367,12.901269580217429,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,12.901269580217445,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,15.804568884255108,-58.04568884255108,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4708.963396779367,False,False,0,0,0,0,0.0,Normal
ZN17220447,ZM1,2025-09-13,2025-10-13,30,30,32.25,31.979,32.25,31.71,0.1619780742931715,GOOD,80.74,80.74,81.09,80.91433333333335,0.107083059394077,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0116603897167176,-0.0157368705572549,5209.088330291097,6924.296868417902,18.970676351829862,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.97067635182987,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,23.496007371600037,-134.96007371600035,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6924.296868417902,False,False,0,0,0,0,0.0,Normal
ZN39210993,ZM1,2025-09-13,2025-10-13,30,30,32.25,31.992000000000004,32.25,31.74,0.1589925177159452,GOOD,80.49,80.49,80.87,80.68466666666667,0.1166407196105384,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0127034550515795,-0.014693805222393,4761.696700180675,6336.071539056784,17.359100107004785,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.35910010700489,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.566778614740823,-115.66778614740822,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6336.071539056784,False,False,0,0,0,0,0.0,Normal
ZN39211023,ZM1,2025-09-13,2025-10-13,30,30,32.25,31.98233333333333,32.27,31.71,0.1691496650762348,GOOD,79.86,79.86,80.24,80.05266666666665,0.1185525733321639,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0129130505976737,-0.0144842096762988,4635.620339843124,6184.441034745645,16.943674067796177,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.943674067796287,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.216721847979326,-112.16721847979325,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6184.441034745645,False,False,0,0,0,0,0.0,Normal
ZN17220298,ZM1,2025-09-13,2025-10-13,30,30,32.25,31.992000000000004,32.25,31.74,0.1589925177159452,GOOD,80.05,80.05,80.6,80.33033333333334,0.1724565579147863,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0187686261666934,-0.0086286341072791,3199.48830919569,4265.096405513998,11.685195631545172,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,11.685195631545202,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,14.597371182442478,-45.97371182442478,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4265.096405513998,False,False,0,0,0,0,0.0,Normal
ZN17220205,ZM1,2025-09-13,2025-10-13,30,30,32.24,31.962333333333337,32.24,31.7,0.1666233276985347,GOOD,81.66,81.66,82.09,81.87966666666668,0.1322871311105935,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0143900442115597,-0.0130072160624128,4284.906918525472,5674.756713700818,15.547278667673368,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.547278667673472,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.03903829007283,-90.39038290072831,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5674.756713700818,False,False,0,0,0,0,0.0,Normal
ZN39211105,ZM1,2025-09-13,2025-10-13,30,30,32.24,31.962333333333337,32.24,31.7,0.1666233276985347,GOOD,81.52,81.52,81.9,81.71333333333334,0.1165105688067744,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.012690355329948,-0.0147069049440245,4847.77600000047,6423.7760000006265,17.59938630137157,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.59938630137158,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.58904109589252,-115.89041095892519,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6423.7760000006265,False,False,0,0,0,0,0.0,Normal
ZN17220245,ZM1,2025-09-13,2025-10-13,30,30,32.24,31.973666666666663,32.24,31.7,0.1597947677994871,GOOD,79.42,79.42,79.82,79.62433333333335,0.1204784523110432,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0131136400851475,-0.014283620188825,4531.159892614306,6056.289442467698,16.592573814979886,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.592573814979996,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.892185614429607,-108.92185614429609,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6056.289442467698,False,False,0,0,0,0,0.0,Normal
ZN39211041,ZM1,2025-09-13,2025-10-13,30,30,32.24,31.97433333333333,32.24,31.7,0.1595183122842735,GOOD,72.75,72.75,73.16,72.95499999999998,0.1268382081018283,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.013807925331586,-0.0135893349423865,3820.269789505069,5268.7133115923225,14.434830990663832,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.434830990663897,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.841692083386803,-98.41692083386803,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5268.7133115923225,False,False,0,0,0,0,0.0,Normal
ZN17220379,ZM1,2025-09-13,2025-10-13,30,30,32.23,31.95966666666667,32.23,31.69,0.1609986792263948,GOOD,81.44,81.44,81.88,81.66699999999999,0.1395843583767477,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0151784837072208,-0.0122187765667517,4047.835158315008,5365.489832245685,14.699972143138837,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.699972143138863,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,18.050064026447522,-80.50064026447522,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5365.489832245685,False,False,0,0,0,0,0.0,Normal
ZN39210937,ZM1,2025-09-13,2025-10-13,30,30,32.23,31.947,32.23,31.68,0.1672938772917593,GOOD,80.31,80.31,80.69,80.50099999999999,0.115321140807926,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0125609955788437,-0.0148362646951288,4801.371007691395,6393.60148611667,17.516716400319623,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.516716400319645,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.811376416784512,-118.11376416784512,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6393.60148611667,False,False,0,0,0,0,0.0,Normal
ZN39210955,ZM1,2025-09-13,2025-10-13,30,30,32.23,31.973666666666663,32.23,31.74,0.1557292817533113,GOOD,78.4,78.4,79.49,78.80066666666667,0.3366255807409697,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0336646471262476,0.006267386852275,1734.7575271171245,2328.8525706503906,6.380418001781879,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,6.380418001781892,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,8.138288267578943,18.617117324210568,SAFE (>2 years),True,True,False,False,False,False,False,False,Average (7-9 years),2328.8525706503906,False,False,0,0,0,0,0.0,Normal
ZN39210999,ZM1,2025-09-13,2025-10-13,30,30,32.22,31.964333333333336,32.22,31.71,0.1599500640465822,GOOD,80.84,80.84,81.23,81.04266666666666,0.1217100379316898,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0132528246274764,-0.0141444356464961,4590.719466238413,6099.831716809908,16.711867717287355,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.71186771728742,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.67277055577365,-106.7277055577365,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6099.831716809908,False,False,0,0,0,0,0.0,Normal
ZN17220235,ZM1,2025-09-13,2025-10-13,30,30,32.22,31.96466666666667,32.22,31.69,0.157123569498513,GOOD,75.32,75.32,75.7,75.51700000000001,0.1171544809804275,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0127550352055007,-0.0146422250684718,4337.1107259776745,5905.118942166283,16.178408060729527,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.17840806072954,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.479564605323347,-114.79564605323347,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5905.118942166283,False,False,0,0,0,0,0.0,Normal
ZN17220246,ZM1,2025-09-13,2025-10-13,30,30,32.22,31.97233333333333,32.22,31.7,0.1562421492280565,GOOD,75.45,75.45,75.82,75.639,0.1153510384390426,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.012557720648435,-0.0148395396255375,4415.610249055033,6008.255965576279,16.460975248154067,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.460975248154188,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.817064609879637,-118.17064609879637,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6008.255965576279,False,False,0,0,0,0,0.0,Normal
ZN17220411,ZM1,2025-09-13,2025-10-13,30,30,32.21,31.93733333333334,32.21,31.67,0.1603000060948938,GOOD,80.24,80.24,80.63,80.43933333333334,0.1230344312148749,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0133920091698042,-0.0140052511041683,4498.20480528244,5991.632695482477,16.415432042417684,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.41543204241775,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.457916304109855,-104.57916304109855,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5991.632695482477,False,False,0,0,0,0,0.0,Normal
ZN39211061,ZM1,2025-09-13,2025-10-13,30,30,32.2,31.94933333333334,32.22,31.69,0.166131093507161,GOOD,79.62,79.62,80.01,79.81833333333333,0.1216859534390381,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0132511871622717,-0.0141460731117008,4499.219524251209,6008.518257646468,16.461693856565613,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.461693856565667,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.675325115003346,-106.75325115003346,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6008.518257646468,False,False,0,0,0,0,0.0,Normal
ZN17220188,ZM1,2025-09-13,2025-10-13,30,30,32.19,31.918666666666677,32.19,31.65,0.1596706380136249,GOOD,81.76,81.76,82.16,81.96366666666667,0.1268309581845965,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0137989192729653,-0.0135983410010072,4475.7128278154005,5925.10169692661,16.233155334045495,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.233155334045506,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.854642042619258,-98.54642042619257,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5925.10169692661,False,False,0,0,0,0,0.0,Normal
ZN17220357,ZM1,2025-09-13,2025-10-13,30,30,32.19,31.918666666666677,32.19,31.65,0.1596706380136249,GOOD,82.37,82.37,82.73,82.54899999999999,0.1109939420527699,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0120869494023243,-0.0153103108716482,5160.110953058667,6814.788186683431,18.67065256625584,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.670652566255978,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.666811419516787,-126.66811419516786,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6814.788186683431,False,False,0,0,0,0,0.0,Normal
ZN39210989,ZM1,2025-09-13,2025-10-13,30,30,32.19,31.94133333333334,32.21,31.69,0.16600235422787,GOOD,80.7,80.7,81.12,80.91133333333332,0.1307203736682002,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0142140167021452,-0.0131832435718273,4270.432578768454,5677.494383964009,15.554779134147918,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.554779134147969,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.27481924925399,-92.7481924925399,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5677.494383964009,False,False,0,0,0,0,0.0,Normal
ZN39211123,ZM1,2025-09-13,2025-10-13,30,30,32.19,31.94133333333334,32.21,31.69,0.16600235422787,GOOD,74.16,74.16,74.57,74.35300000000001,0.1243507275743717,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0134812510234158,-0.0139160092505567,4017.431313008585,5500.973156807948,15.071159333720315,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.071159333720406,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.322491010949847,-103.22491010949845,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5500.973156807948,False,False,0,0,0,0,0.0,Normal
ZN17220404,ZM1,2025-09-13,2025-10-13,30,30,32.19,31.918666666666677,32.19,31.65,0.1596706380136249,GOOD,82.99,82.99,83.36,83.18000000000002,0.1100783420083638,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0119862452922871,-0.0154110149816854,5255.190300546607,6923.769535519378,18.96923160416256,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.96923160416268,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.857249794147105,-128.57249794147106,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6923.769535519378,False,False,0,0,0,0,0.0,Normal
ZN39211069,ZM1,2025-09-13,2025-10-13,30,30,32.18,31.93566666666667,32.21,31.68,0.1664783994134503,GOOD,73.8,73.8,74.17,73.98766666666667,0.1149117602496728,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0125159652857381,-0.0148812949882344,4298.509844966165,5896.468895139462,16.154709301751947,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.15470930175195,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.889850002373915,-118.89850002373916,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5896.468895139462,False,False,0,0,0,0,0.0,Normal
ZN17220308,ZM1,2025-09-13,2025-10-13,30,30,32.17,31.903,32.19,31.62,0.1668397951370692,GOOD,75.82,75.82,76.2,76.01833333333333,0.1156416382871994,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0125921074177158,-0.0148051528562567,4432.935500650746,6021.231989597632,16.49652599889761,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.496525998897617,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.757486149957295,-117.57486149957295,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6021.231989597632,False,False,0,0,0,0,0.0,Normal
ZN17220327,ZM1,2025-09-13,2025-10-13,30,30,32.16,31.893666666666665,32.16,31.62,0.1627454821309118,GOOD,81.64,81.64,82.07,81.83766666666666,0.1307718026480323,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0141984607827072,-0.0131987994912653,4341.315649867702,5749.919040480233,15.75320285063067,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.753202850630775,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.295936857705506,-92.95936857705506,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5749.919040480233,False,False,0,0,0,0,0.0,Normal
ZN17220146,ZM1,2025-09-13,2025-10-13,30,30,32.16,31.889333333333333,32.16,31.61,0.1621394319784632,GOOD,81.04,81.04,81.43,81.23233333333333,0.1191256460222992,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0129670869494034,-0.0144301733245691,4707.302437176004,6249.668897587561,17.122380541335723,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,17.122380541335787,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.128307676870417,-111.28307676870418,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6249.668897587561,False,False,0,0,0,0,0.0,Normal
ZN17220222,ZM1,2025-09-13,2025-10-13,30,30,32.16,31.83833333333333,32.16,31.45,0.2203615107097851,GOOD,81.75,81.75,82.11,81.93700000000003,0.1124998084289548,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0122269526772549,-0.0151703075967176,5050.318066158049,6686.048613901552,18.317941407949444,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.317941407949455,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.407267777308203,-124.07267777308202,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6686.048613901552,False,False,0,0,0,0,0.0,Normal
ZN39211098,ZM1,2025-09-13,2025-10-13,30,30,32.16,31.91533333333333,32.19,31.66,0.1659815804764827,GOOD,73.83,73.83,74.34,74.09766666666668,0.1640160491165918,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.017764041264123,-0.0096332190098495,3030.278932571346,4156.148868507199,11.386709228786843,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,11.386709228786847,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,15.422875834737704,-54.22875834737704,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),4156.148868507199,False,False,0,0,0,0,0.0,Normal
ZN39210942,ZM1,2025-09-13,2025-10-13,30,30,32.16,31.91533333333333,32.19,31.66,0.1659815804764827,GOOD,80.25,80.25,80.64,80.44933333333333,0.1203710737772947,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0131054527591273,-0.0142918075148452,4597.323046167818,6123.4053851447325,16.776453109985443,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.77645310998557,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.90523752023124,-109.05237520231239,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6123.4053851447325,False,False,0,0,0,0,0.0,Normal
ZN17220386,ZM1,2025-09-13,2025-10-13,30,30,32.15,31.87633333333333,32.15,31.61,0.1621298613890204,GOOD,78.55,78.55,78.95,78.761,0.1240786735961481,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0135025380710672,-0.0138947222029054,4336.221804510889,5817.424812029553,15.93815016994398,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,15.938150169943981,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,20.29045215778992,-102.90452157789922,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5817.424812029553,False,False,0,0,0,0,0.0,Normal
ZN17220384,ZM1,2025-09-13,2025-10-13,30,30,32.13,31.86133333333333,32.15,31.58,0.1675118798326181,GOOD,83.12,83.12,83.48,83.30899999999998,0.1095240486896794,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0119232028819386,-0.0154740573920339,5293.879557783484,6971.281192062169,19.09940052619768,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,19.099400526197723,Excellent (80-100%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,22.978104579159915,-129.78104579159915,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6971.281192062169,False,False,0,0,0,0,0.0,Normal
ZN17220376,ZM1,2025-09-13,2025-10-13,30,30,32.13,31.868666666666662,32.13,31.59,0.1613249736601151,GOOD,74.4,74.4,74.73,74.56333333333333,0.1012451219202368,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0110242344850169,-0.0163730257889556,4934.582992944763,6748.767916821568,18.48977511457949,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,18.489775114579636,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,24.851848272284457,-148.51848272284457,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6748.767916821568,False,False,0,0,0,0,0.0,Normal
ZN17220375,ZM1,2025-09-13,2025-10-13,30,30,32.13,31.86133333333333,32.15,31.58,0.1675118798326181,GOOD,77.38,77.38,77.76,77.57233333333333,0.1181665491301717,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0128647453741604,-0.0145325148998121,4460.251511487411,6014.887799911088,16.47914465729054,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,16.479144657290654,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,21.296387512652693,-112.96387512652693,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),6014.887799911088,False,False,0,0,0,0,0.0,Normal
ZN17220373,ZM1,2025-09-13,2025-10-13,30,30,32.1,31.834333333333333,32.1,31.56,0.1617508371951548,GOOD,77.64,77.64,78.11,77.83900000000003,0.131289361913767,30.0,30.0,0.0,0.0,0.0,100.0,GOOD,0.0273972602739726,0.0141910921892895,-0.013206168084683,4061.702878901925,5471.0376738019895,14.989144311786216,0.0,0.0,0.0,Good (0.01-0.05%/day),Normal,14.989144311786271,Good (60-80%),Low,Excellent (<0.01%/day),0,Active (<24h),False,False,19.305956094521214,-93.05956094521214,SAFE (>2 years),False,False,False,False,False,False,False,False,Excellent (>12 years),5471.0376738019895,False,False,0,0,0,0,0.0,Normal
